Sentence,class,file
Mol Cell  2010 ;  40:179-204; PMID:20965415 ; http://dx.doi.,OADS,/arxiv_data1/oa_pdf/1e/b0/kmco-01-01-10929901.PMC4905175.pdf
Nature   2004 ; 431:1011-7; PMID:15496928 ; http://dx.doi.,OADS,/arxiv_data1/oa_pdf/1e/b0/kmco-01-01-10929901.PMC4905175.pdf
Genetics  2008 ; 178:1237 - 49; PMID:18245831 ; http://dx.doi.org/10.1534/ genetics.107.083535 19.,Non-OADS,/arxiv_data1/oa_pdf/1e/b0/kmco-01-01-10929901.PMC4905175.pdf
EMBO Rep  2008 ; 9:810-8; PMID:18600234 ;  http://dx.doi.org/10.1038/embor.2008.121 20.,Non-OADS,/arxiv_data1/oa_pdf/1e/b0/kmco-01-01-10929901.PMC4905175.pdf
EMBO J  2010 ; 29:2864 -74; PMID:20647996 ;  http://dx.doi.org/10.1038/emboj.2010.165 21.,OADS,/arxiv_data1/oa_pdf/1e/b0/kmco-01-01-10929901.PMC4905175.pdf
Cell 2008 ; 134:981- 94; PMID:18805091 ; http://dx.doi.org/10.1016/j.,OADS,/arxiv_data1/oa_pdf/1e/b0/kmco-01-01-10929901.PMC4905175.pdf
Genes Dev   2003 ; 17:1957 -62; PMID:12923051 ; http://dx.doi.,OADS,/arxiv_data1/oa_pdf/1e/b0/kmco-01-01-10929901.PMC4905175.pdf
Mol Cell  2011 ; 42:319- 29; PMID:21549309 ; http://dx.doi.org/10.1016/j.,OADS,/arxiv_data1/oa_pdf/1e/b0/kmco-01-01-10929901.PMC4905175.pdf
Nat Cell Biol  2006 ; 8:37- 45; PMID:16327781 ; http://dx.doi.org/10.1038/ ncb1337 30.,OADS,/arxiv_data1/oa_pdf/1e/b0/kmco-01-01-10929901.PMC4905175.pdf
EMBO  Rep 2007 ; 8:380-7; PMID:17347674 ; http://dx.doi.,Non-OADS,/arxiv_data1/oa_pdf/1e/b0/kmco-01-01-10929901.PMC4905175.pdf
Mol Cell   2009 ; 33:547-58; PMID:19285939 ; http://dx.doi.,OADS,/arxiv_data1/oa_pdf/1e/b0/kmco-01-01-10929901.PMC4905175.pdf
Genetics   2004 ; 166:753-64; PMID:15020465 ; http://dx.doi.,OADS,/arxiv_data1/oa_pdf/1e/b0/kmco-01-01-10929901.PMC4905175.pdf
Genes Dev  2008 ;  22:125-40; PMID:18198332 ; http://dx.doi.,OADS,/arxiv_data1/oa_pdf/1e/b0/kmco-01-01-10929901.PMC4905175.pdf
Genes Dev   2002 ; 16:1919 -33; PMID:12154123 ; http://dx.doi.,OADS,/arxiv_data1/oa_pdf/1e/b0/kmco-01-01-10929901.PMC4905175.pdf
Mol Biol Cell  2007 ;  18:2026 -36; PMID:17377065 ; http://dx.doi.,OADS,/arxiv_data1/oa_pdf/1e/b0/kmco-01-01-10929901.PMC4905175.pdf
Nat Struct Mol Biol  2007 ; 14:208- 14; PMID:17293872 ; http://dx.doi.org/10.1038/ nsmb1205 38.,OADS,/arxiv_data1/oa_pdf/1e/b0/kmco-01-01-10929901.PMC4905175.pdf
Cell Cycle   2010 ; 9:3157-65; PMID:20697207 ; http://dx.doi.,OADS,/arxiv_data1/oa_pdf/1e/b0/kmco-01-01-10929901.PMC4905175.pdf
PLoS Genet  2010 ; 6:e1000966 ;  PMID:20523746 ; http://dx.doi.org/10.1371/ journal.pgen.100096641.,OADS,/arxiv_data1/oa_pdf/1e/b0/kmco-01-01-10929901.PMC4905175.pdf
EMBO J  2010 ; 29:3007 - 19; PMID:20628356 ; http://dx.doi.org/10.1038/ emboj.2010.155 42.,Non-OADS,/arxiv_data1/oa_pdf/1e/b0/kmco-01-01-10929901.PMC4905175.pdf
Nat Struct Mol Biol  2012 ; 19:307- 13; PMID:22343724 ; http://dx.doi.org/10.1038/ nsmb.2225 43.,OADS,/arxiv_data1/oa_pdf/1e/b0/kmco-01-01-10929901.PMC4905175.pdf
PLoS Genet   2011 ; 7:e1002024 ; PMID:21437267 ; http://dx.doi.,OADS,/arxiv_data1/oa_pdf/1e/b0/kmco-01-01-10929901.PMC4905175.pdf
Nature  2007 ; 448:1068 - 71; PMID:17687332 ; http://dx.doi.org/10.1038/ nature06065 47.,Non-OADS,/arxiv_data1/oa_pdf/1e/b0/kmco-01-01-10929901.PMC4905175.pdf
Science  1999 ; 283:1321 - 5; PMID:10037601 ; http://dx.doi.org/10.1126/ science.283.5406.1321 48.,OADS,/arxiv_data1/oa_pdf/1e/b0/kmco-01-01-10929901.PMC4905175.pdf
Nat Cell Biol  2005 ; 7:712- 8; PMID :15968270 ; http://dx.doi.org/10.1038/ ncb1275 49.,OADS,/arxiv_data1/oa_pdf/1e/b0/kmco-01-01-10929901.PMC4905175.pdf
Curr Biol   2003 ; 13:1549 -56; PMID:12956959 ; http://dx.doi.,OADS,/arxiv_data1/oa_pdf/1e/b0/kmco-01-01-10929901.PMC4905175.pdf
Cell 2013 ;  155:345-56; PMID:24120135 ; http://dx.doi.,OADS,/arxiv_data1/oa_pdf/1e/b0/kmco-01-01-10929901.PMC4905175.pdf
EMBO J  2005 ; 24:2667 -78;  PMID :15973431 ; http://dx.doi.org/10.1038/ sj.emboj.7600733 52.,OADS,/arxiv_data1/oa_pdf/1e/b0/kmco-01-01-10929901.PMC4905175.pdf
Cell 2006 ; 126:49- 62; PMID:16839876 ; http://dx.doi.org/10.1016/j.,OADS,/arxiv_data1/oa_pdf/1e/b0/kmco-01-01-10929901.PMC4905175.pdf
Mol Cell   2010 ; 40:377-87; PMID:21070964 ; http://dx.doi.,OADS,/arxiv_data1/oa_pdf/1e/b0/kmco-01-01-10929901.PMC4905175.pdf
Nature   2011 ; 471:532-6; PMID:21399625 ; http://dx.doi.,OADS,/arxiv_data1/oa_pdf/1e/b0/kmco-01-01-10929901.PMC4905175.pdf
Science  2010 ; 327:1657 -61; PMID:20339076 ;  http://dx.doi.org/10.1126/science.1185100 56.,Non-OADS,/arxiv_data1/oa_pdf/1e/b0/kmco-01-01-10929901.PMC4905175.pdf
Science   2012 ; 336:593-7; PMID:22556254 ; http://dx.doi.,OADS,/arxiv_data1/oa_pdf/1e/b0/kmco-01-01-10929901.PMC4905175.pdf
Front Oncol  2013 ;  3:46; PMID:23471416 ; http://dx.doi.org/10.3389/ fonc.2013.00046 58.,Non-OADS,/arxiv_data1/oa_pdf/1e/b0/kmco-01-01-10929901.PMC4905175.pdf
EMBO Rep   2012 ; 13:52-9; PMID :22157895 ; http://dx.doi.,Non-OADS,/arxiv_data1/oa_pdf/1e/b0/kmco-01-01-10929901.PMC4905175.pdf
Curr  Opin Cell Biol  2012 ; 24:731-8; PMID:22947495 ;  http://dx.doi.org/10.1016/j.ceb.2012.08.007 60.,OADS,/arxiv_data1/oa_pdf/1e/b0/kmco-01-01-10929901.PMC4905175.pdf
Nat Cell Biol  2012 ; 14:355- 65; PMID:22426077 ; http://dx.doi.org/10.1038/ ncb2466 61.,OADS,/arxiv_data1/oa_pdf/1e/b0/kmco-01-01-10929901.PMC4905175.pdf
Nature   2013 ; 494:502-5; PMID:23389450 ; http://dx.doi.,OADS,/arxiv_data1/oa_pdf/1e/b0/kmco-01-01-10929901.PMC4905175.pdf
Nat Cell Biol  2009 ; 11:988-93;  PMID:19597486 ; http://dx.doi.org/10.1038/ ncb191164.,OADS,/arxiv_data1/oa_pdf/1e/b0/kmco-01-01-10929901.PMC4905175.pdf
Aging Cell  2013 ; 12:719-27; PMID:23672410 ;  http://dx.doi.org/10.1111/acel.12099 66.,OADS,/arxiv_data1/oa_pdf/1e/b0/kmco-01-01-10929901.PMC4905175.pdf
Genes Dev   2004 ; 18:1391 -6; PMID:15198981 ; http://dx.doi.,OADS,/arxiv_data1/oa_pdf/1e/b0/kmco-01-01-10929901.PMC4905175.pdf
Mol Cell   2009 ; 33:312-22; PMID:19217405 ; http://dx.doi.,OADS,/arxiv_data1/oa_pdf/1e/b0/kmco-01-01-10929901.PMC4905175.pdf
Mol Cell Biol  2012 ; 32:1604 - 17; PMID:22354991 ; http://dx.doi.org/10.1128/ MCB.06547-11 69.,Non-OADS,/arxiv_data1/oa_pdf/1e/b0/kmco-01-01-10929901.PMC4905175.pdf
Nat Commun  2012 ;  3:708; PMID:22426229 ; http://dx.doi.org/10.1038/ ncomms1708 70.,OADS,/arxiv_data1/oa_pdf/1e/b0/kmco-01-01-10929901.PMC4905175.pdf
Carcinogenesis  2010 ; 31:9-18;  PMID:19887512 ; http://dx.doi.org/10.1093/carcin/ bgp268 71.,Non-OADS,/arxiv_data1/oa_pdf/1e/b0/kmco-01-01-10929901.PMC4905175.pdf
Nature  2000 ; 406:641-5; PMID:10949306 ;  http://dx.doi.org/10.1038/35020592 72.,Non-OADS,/arxiv_data1/oa_pdf/1e/b0/kmco-01-01-10929901.PMC4905175.pdf
Nat Genet   2001 ; 28:155-9; PMID:11381263 ; http://dx.doi.,OADS,/arxiv_data1/oa_pdf/1e/b0/kmco-01-01-10929901.PMC4905175.pdf
Cell 2001 ; 106:275-86; PMID :11509177 ;  http://dx.doi.org/10.1016/S0092-8674(01)00457-3 75.,OADS,/arxiv_data1/oa_pdf/1e/b0/kmco-01-01-10929901.PMC4905175.pdf
Blood  2010 ; 116:1899 - 907; PMID:20538793 ; http://dx.doi.org/10.1182/ blood-2010-02-272104 76.,Non-OADS,/arxiv_data1/oa_pdf/1e/b0/kmco-01-01-10929901.PMC4905175.pdf
Nat  Med 1997 ; 3:1271 -4; PMID:9359704 ; http://dx.doi.,OADS,/arxiv_data1/oa_pdf/1e/b0/kmco-01-01-10929901.PMC4905175.pdf
Cell 1993 ; 73:347-60; PMID:8477448 ;  http://dx.doi.org/10.1016/0092-8674(93)90234-H 78.,OADS,/arxiv_data1/oa_pdf/1e/b0/kmco-01-01-10929901.PMC4905175.pdf
FEBS Lett  2010 ;  584:3734 -40; PMID:20600003 ; http://dx.doi.,OADS,/arxiv_data1/oa_pdf/1e/b0/kmco-01-01-10929901.PMC4905175.pdf
Cell 2012 ; 148:896-907;  PMID:22341455 ; http://dx.doi.org/10.1016/j.,OADS,/arxiv_data1/oa_pdf/1e/b0/kmco-01-01-10929901.PMC4905175.pdf
Cell  2012 ; 148:651-63; PMID:22341440 ; http://dx.doi.,OADS,/arxiv_data1/oa_pdf/1e/b0/kmco-01-01-10929901.PMC4905175.pdf
"21,22Polyubiquitination of RIP1 by cIAP1/ cIAP 2 and LUBAC is essential for activation of the IKK/NF- kB pathway.23Under apoptotic conditions, the TNF-R1 complex I is released into the cytosol and recruits other proteins to form complex II and mediate apoptosis.24Recruitment of Fas-associ- ated protein with death domain (FADD) is essential for the initi-ation of apoptosis because FADD recruits and induces the© Zhenyu Cai and Zheng-Gang Liu *Correspondence to: Zheng-Gang Liu; Email: zgliu@helix.nih.gov Submitted: 06/20/2014; Revised: 07/24/2014; Accepted: 07/25/2014http://dx.doi.org/10.4161/23723548.2014.960759 This is an Open Access article distributed under the terms of the Creative Commons Attribution-Non-Commercial License (http://creativecommons.org/licenses/by-nc/3.0/), which permits unrestricted non-commercial use,distribution, and reproduction in any medium, provided the original work is properly cited.",Non-OADS,/arxiv_data1/oa_pdf/e8/0e/kmco-01-02-960759.PMC4905176.pdf
Nat Rev Mol Cell Biol 2010; 11:700-14; PMID:20823910; http://dx.doi.org/ 10.1038/nrm2970 3.,OADS,/arxiv_data1/oa_pdf/e8/0e/kmco-01-02-960759.PMC4905176.pdf
Biochim Biophys Acta 2006; 1757:1371-87; PMID:16950166; http://dx.doi.org/10.1016/j.bbabio.2006.06.014 4.,OADS,/arxiv_data1/oa_pdf/e8/0e/kmco-01-02-960759.PMC4905176.pdf
Necrosis: a speciﬁc form of programmed cell death?Exp Cell Res 2003; 283:1-16; PMID:12565815; http://dx.doi.org/10.1016/S0014-4827(02)00027-7 5.,Non-OADS,/arxiv_data1/oa_pdf/e8/0e/kmco-01-02-960759.PMC4905176.pdf
Nat Immunol 2000; 1:489-95; PMID:11101870; http://dx.doi.org/10.1038/82732 6.,Non-OADS,/arxiv_data1/oa_pdf/e8/0e/kmco-01-02-960759.PMC4905176.pdf
J Biol Chem 2004; 279:10822-8; PMID:14701813; http://dx.doi.org/ 10.1074/jbc.M3131412007.,OADS,/arxiv_data1/oa_pdf/e8/0e/kmco-01-02-960759.PMC4905176.pdf
Nat Chem Biol 2005; 1:112-9; PMID:16408008; http://dx.doi.org/10.1038/nchembio711 8.,OADS,/arxiv_data1/oa_pdf/e8/0e/kmco-01-02-960759.PMC4905176.pdf
Cell 2009; 137:1100-11; PMID:19524512; http://dx.doi.org/10.1016/j.cell.2009.05.021 9.,OADS,/arxiv_data1/oa_pdf/e8/0e/kmco-01-02-960759.PMC4905176.pdf
Science 2009; 325:332-6; PMID:19498109; http://dx.doi.org/10.1126/science.1172308 11.,Non-OADS,/arxiv_data1/oa_pdf/e8/0e/kmco-01-02-960759.PMC4905176.pdf
J Biol Chem 2013;288:31268-79; PMID:24019532; http://dx.doi.org/ 10.1074/jbc.M113.462341 12.,OADS,/arxiv_data1/oa_pdf/e8/0e/kmco-01-02-960759.PMC4905176.pdf
Cell Host Microbe 2012; 11:290-7;PMID:22423968; http://dx.doi.org/10.1016/j.chom.,OADS,/arxiv_data1/oa_pdf/e8/0e/kmco-01-02-960759.PMC4905176.pdf
Nat Rev Mol Cell Biol 2014; 15:135-47; PMID:24452471; http://dx.doi.org/10.1038/nrm3737 14.,OADS,/arxiv_data1/oa_pdf/e8/0e/kmco-01-02-960759.PMC4905176.pdf
N Engl J Med 2014; 370:455-65; PMID:24476434; http://dx.doi.,OADS,/arxiv_data1/oa_pdf/e8/0e/kmco-01-02-960759.PMC4905176.pdf
Cell Mol Life Sci2010; 67:1567-79; PMID:20198502; http://dx.doi.,OADS,/arxiv_data1/oa_pdf/e8/0e/kmco-01-02-960759.PMC4905176.pdf
Proc Natl Acad Sci U S A 2011; 108:20054-9; PMID:22123964; http://dx.doi.org/ 10.1073/pnas.1116302108 17.,OADS,/arxiv_data1/oa_pdf/e8/0e/kmco-01-02-960759.PMC4905176.pdf
Nat Immunol 2012; 13:954-62; PMID:22922364; http://dx.doi.org/10.1038/ni.2397 18.,Non-OADS,/arxiv_data1/oa_pdf/e8/0e/kmco-01-02-960759.PMC4905176.pdf
Cell 2012; 148:213-27; PMID:22265413; http://dx.doi.org/ 10.1016/j.cell.2011.11.031 20.,OADS,/arxiv_data1/oa_pdf/e8/0e/kmco-01-02-960759.PMC4905176.pdf
Proc Natl Acad Sci U S A 2012;109:5322-7; PMID:22421439; http://dx.doi.org/ 10.1073/pnas.1200012109 2 1 .,OADS,/arxiv_data1/oa_pdf/e8/0e/kmco-01-02-960759.PMC4905176.pdf
Science 2002; 296:1634-5; PMID:12040173; http://dx.doi.org/10.1126/science.1071924 22.,OADS,/arxiv_data1/oa_pdf/e8/0e/kmco-01-02-960759.PMC4905176.pdf
Cell Death Differ 2003; 10:45-65; PMID:12655295; http://dx.doi.org/10.1038/sj.cdd.4401189 23.,Non-OADS,/arxiv_data1/oa_pdf/e8/0e/kmco-01-02-960759.PMC4905176.pdf
Nature 2011; 471:591-6; PMID:21455173; http://dx.doi.org/ 10.1038/nature09816 24.,Non-OADS,/arxiv_data1/oa_pdf/e8/0e/kmco-01-02-960759.PMC4905176.pdf
Cell 2003; 114:181-90; PMID:12887920; http://dx.doi.org/10.1016/S0092-8674(03)00521-X 25.,OADS,/arxiv_data1/oa_pdf/e8/0e/kmco-01-02-960759.PMC4905176.pdf
Nat Cell Biol 2011; 13:1437-42; PMID:22037414; http://dx.doi.org/10.1038/ncb2362 26.,OADS,/arxiv_data1/oa_pdf/e8/0e/kmco-01-02-960759.PMC4905176.pdf
Cell Signal 2007; 19:2056-67; PMID:17644308; http://dx.doi.org/ 10.1016/j.cellsig.2007.05.016 28.,OADS,/arxiv_data1/oa_pdf/e8/0e/kmco-01-02-960759.PMC4905176.pdf
Cell 2012; 150:339-50; PMID: 22817896; http://dx.doi.org/10.1016/j.cell.2012.06.019 29.,OADS,/arxiv_data1/oa_pdf/e8/0e/kmco-01-02-960759.PMC4905176.pdf
Cell Rep 2014; 7:971-81;PMID:24813885; http://dx.doi.org/10.1016/j.celrep.,OADS,/arxiv_data1/oa_pdf/e8/0e/kmco-01-02-960759.PMC4905176.pdf
Nat Cell Biol 2014; 16:55-65; PMID:24316671; http://dx.doi.org/10.1038/ncb2883 31.,OADS,/arxiv_data1/oa_pdf/e8/0e/kmco-01-02-960759.PMC4905176.pdf
Mol Cell 2014; 54:133-46; PMID:24703947; http://dx.doi.org/10.1016/j.molcel.,OADS,/arxiv_data1/oa_pdf/e8/0e/kmco-01-02-960759.PMC4905176.pdf
Cell Res 2014; 24:105-21; PMID:24366341; http://dx.doi.org/ 10.1038/cr.2013.17133.,OADS,/arxiv_data1/oa_pdf/e8/0e/kmco-01-02-960759.PMC4905176.pdf
Cell 2014; 157:1175-88; PMID:24813849; http://dx.doi.org/10.1016/j.,OADS,/arxiv_data1/oa_pdf/e8/0e/kmco-01-02-960759.PMC4905176.pdf
Cell 2014; 157:1189-202; PMID:24813850; http://dx.doi.org/10.1016/j.cell.2014.04.018 35.,OADS,/arxiv_data1/oa_pdf/e8/0e/kmco-01-02-960759.PMC4905176.pdf
Nature 2011; 477:330-4; PMID: 21804564; http://dx.doi.org/10.1038/nature10273 36.,Non-OADS,/arxiv_data1/oa_pdf/e8/0e/kmco-01-02-960759.PMC4905176.pdf
Nature 2011; 471:373-6; PMID:21368761; http://dx.doi.org/10.1038/nature09878 37.,Non-OADS,/arxiv_data1/oa_pdf/e8/0e/kmco-01-02-960759.PMC4905176.pdf
Nature2011; 471:363-7; PMID:21368763; http://dx.doi.org/ 10.1038/nature09852 38.,Non-OADS,/arxiv_data1/oa_pdf/e8/0e/kmco-01-02-960759.PMC4905176.pdf
Immu- nity 2013; 39:443-53; PMID:24012422; http://dx.doi.,OADS,/arxiv_data1/oa_pdf/e8/0e/kmco-01-02-960759.PMC4905176.pdf
Biophys J 2013; 104:173-84; PMID:23332070; http://dx.doi.org/ 10.1016/j.bpj.2012.11.3811 40.,OADS,/arxiv_data1/oa_pdf/e8/0e/kmco-01-02-960759.PMC4905176.pdf
Cell Calcium 2013; 53:16-23; PMID:23218671; http://dx.doi.org/10.1016/ j.ceca.2012.11.011 42.,OADS,/arxiv_data1/oa_pdf/e8/0e/kmco-01-02-960759.PMC4905176.pdf
Mol Cell Biochem 1994; 135:1-9; PMID:7816050; http://dx.doi.org/10.1007/BF00925956 43.,Non-OADS,/arxiv_data1/oa_pdf/e8/0e/kmco-01-02-960759.PMC4905176.pdf
Cell 2007; 131:1047-58; PMID:18083096; http://dx.doi.org/10.1016/j.cell.2007.11.028 44.,OADS,/arxiv_data1/oa_pdf/e8/0e/kmco-01-02-960759.PMC4905176.pdf
Int Rev CellMol Biol 2012; 298:229-317; PMID:22878108; http://dx.doi.org/10.1016/B978-0-12-394309-5.00006-7 45.,OADS,/arxiv_data1/oa_pdf/e8/0e/kmco-01-02-960759.PMC4905176.pdf
Biochim Biophys Acta 2009; 1787:1395-401; PMID:19576166; http://dx.doi.org/10.1016/j.,OADS,/arxiv_data1/oa_pdf/e8/0e/kmco-01-02-960759.PMC4905176.pdf
Cancer Res 2014; 74:1056-66; PMID:24371227; http://dx.doi.org/ 10.1158/0008-5472.CAN-13-1283 47.,Non-OADS,/arxiv_data1/oa_pdf/e8/0e/kmco-01-02-960759.PMC4905176.pdf
Genome Biol 2007; 8:218; PMID:17608959; http://dx.doi.org/10.1186/gb-2007- 8-6-218 48.,OADS,/arxiv_data1/oa_pdf/e8/0e/kmco-01-02-960759.PMC4905176.pdf
Neuroscience 1999; 90:1339-48; PMID:10338301; http://dx.doi.org/10.1016/ S0306-4522(98)00508-9 50.,Non-OADS,/arxiv_data1/oa_pdf/e8/0e/kmco-01-02-960759.PMC4905176.pdf
Cell Death Differ 2007; 14:1285- 94; PMID:17431416; http://dx.doi.org/10.1038/sj.,Non-OADS,/arxiv_data1/oa_pdf/e8/0e/kmco-01-02-960759.PMC4905176.pdf
Curr Opin Pharmacol 2007;7:39-47; PMID:17088105; http://dx.doi.org/10.1016/ j.coph.2006.08.011 53.,OADS,/arxiv_data1/oa_pdf/e8/0e/kmco-01-02-960759.PMC4905176.pdf
Nat Neurosci 2004; 7:1337-44; PMID: 15543143; http://dx.doi.org/10.1038/nn1347 54.,Non-OADS,/arxiv_data1/oa_pdf/e8/0e/kmco-01-02-960759.PMC4905176.pdf
Cell 2009; 136:876-90; PMID:19249086;http://dx.doi.org/10.1016/j.cell.2009.02.014 56.,OADS,/arxiv_data1/oa_pdf/e8/0e/kmco-01-02-960759.PMC4905176.pdf
J Immunol 2011; 187:3620-30; PMID:21873530; http://dx.doi.,Non-OADS,/arxiv_data1/oa_pdf/e8/0e/kmco-01-02-960759.PMC4905176.pdf
J Biochem 2010; 147:225-35; PMID:19884190; http://dx.doi.org/10.1093/jb/mvp176 59.,OADS,/arxiv_data1/oa_pdf/e8/0e/kmco-01-02-960759.PMC4905176.pdf
Aging Cell 2014; 13:49- 59; PMID:23919677; http://dx.doi.org/10.1111/acel.12148 60.,OADS,/arxiv_data1/oa_pdf/e8/0e/kmco-01-02-960759.PMC4905176.pdf
Cell Calcium 2004; 36:285-93; PMID:15261484; http://dx.doi.org/10.1016/j.ceca.2004.03.001 61.,OADS,/arxiv_data1/oa_pdf/e8/0e/kmco-01-02-960759.PMC4905176.pdf
Cell 2005; 120:275-85; PMID:15680332; http://dx.doi.org/10.1016/j.cell.,OADS,/arxiv_data1/oa_pdf/e8/0e/kmco-01-02-960759.PMC4905176.pdf
J Biol Chem 2005; 280:6447-54; PMID:15590628;http://dx.doi.org/10.1074/jbc.M413269200 63.,OADS,/arxiv_data1/oa_pdf/e8/0e/kmco-01-02-960759.PMC4905176.pdf
Cell Cycle 2007; 6:2612-9; PMID: 17912035; http://dx.doi.org/10.4161/ cc.6.21.4842 64.,OADS,/arxiv_data1/oa_pdf/e8/0e/kmco-01-02-960759.PMC4905176.pdf
Neuron 2001; 31:957-71; PMID: 11580896; http://dx.doi.org/10.1016/S0896-6273(01) 00432-9 65.,OADS,/arxiv_data1/oa_pdf/e8/0e/kmco-01-02-960759.PMC4905176.pdf
Eur J Neurosci 1996; 8:951-8; PMID: 8743743; http://dx.doi.org/10.1111/j.1460-9568.1996.,Non-OADS,/arxiv_data1/oa_pdf/e8/0e/kmco-01-02-960759.PMC4905176.pdf
Pﬂugers Arch 2005; 451:235-42;PMID:16025303; http://dx.doi.org/10.1007/s00424- 005-1440-4 67.,Non-OADS,/arxiv_data1/oa_pdf/e8/0e/kmco-01-02-960759.PMC4905176.pdf
Met Ions Life Sci 2013; 12:41-67; PMID:23595670; http://dx.doi.org/10.1007/978-94- 007-5561-1_3 68.,OADS,/arxiv_data1/oa_pdf/e8/0e/kmco-01-02-960759.PMC4905176.pdf
Neuropharmacology 1997; 36:1031- 8; PMID:9294967; http://dx.doi.org/10.1016/S0028-3908(97)00072-5 69.,Non-OADS,/arxiv_data1/oa_pdf/e8/0e/kmco-01-02-960759.PMC4905176.pdf
Biochim Biophys Acta 2011; 1813:992-1002; PMID:20869992; http://dx.doi.org/10.1016/j.bbamcr.,OADS,/arxiv_data1/oa_pdf/e8/0e/kmco-01-02-960759.PMC4905176.pdf
Brain Res Bull 2000; 51:345-55;PMID:10704786; http://dx.doi.org/10.1016/S0361- 9230(99)00246-4 71.,Non-OADS,/arxiv_data1/oa_pdf/e8/0e/kmco-01-02-960759.PMC4905176.pdf
J Pharmacol Exp Ther 2003; 304:284-93; PMID:12490603; http://dx.doi.org/10.1124/jpet.102.039024 72.,Non-OADS,/arxiv_data1/oa_pdf/e8/0e/kmco-01-02-960759.PMC4905176.pdf
"Barros LF, Stutzin A, Calixto A, Catalan M, Castro J, Hetz C, Hermosilla T. Nonselective cation channels as effectors of free radical-induced rat liver cell necrosis.Hepatology 2001; 33:114-22; PMID:11124827; http://dx.doi.org/10.1053/jhep.2001.20530 73.",Non-OADS,/arxiv_data1/oa_pdf/e8/0e/kmco-01-02-960759.PMC4905176.pdf
Neuroscience 2004; 128:729-40; PMID:15464281; http://dx.doi.org/10.1016/j.neuroscience.,OADS,/arxiv_data1/oa_pdf/e8/0e/kmco-01-02-960759.PMC4905176.pdf
Pﬂugers Arch 2012; 464:573-82; PMID:23065026; http://dx.doi.org/10.1007/s00424-012-1166-z 75.,Non-OADS,/arxiv_data1/oa_pdf/e8/0e/kmco-01-02-960759.PMC4905176.pdf
Curr Biol 2014; 24:R453- 62; PMID:24845678; http://dx.doi.org/10.1016/j.,OADS,/arxiv_data1/oa_pdf/e8/0e/kmco-01-02-960759.PMC4905176.pdf
Free Radic Biol Med 2009; 47:1239-53; PMID: 19628035; http://dx.doi.org/10.1016/j.freeradbiomed.2009.07.023 77.,OADS,/arxiv_data1/oa_pdf/e8/0e/kmco-01-02-960759.PMC4905176.pdf
"Jezek P, Hlavata L. Mitochondria in homeostasis of reactive oxygen species in cell, tissues, and organism.Int J Biochem Cell Biol 2005; 37:2478-503; PMID: 16103002; http://dx.doi.org/10.1016/j.biocel.2005.",OADS,/arxiv_data1/oa_pdf/e8/0e/kmco-01-02-960759.PMC4905176.pdf
Nat Rev Immunol 2004; 4:181-9; PMID:15039755; http://dx.doi.org/10.1038/nri1312 80.,Non-OADS,/arxiv_data1/oa_pdf/e8/0e/kmco-01-02-960759.PMC4905176.pdf
Nature 2000; 408:239-47; PMID:11089981; http://dx.doi.org/10.1038/35041687 81.,Non-OADS,/arxiv_data1/oa_pdf/e8/0e/kmco-01-02-960759.PMC4905176.pdf
Antioxid Redox Signal 2000; 2:811-20; PMID:11213485; http://dx.doi.org/10.1089/ars.2000.2.4-811 82.,OADS,/arxiv_data1/oa_pdf/e8/0e/kmco-01-02-960759.PMC4905176.pdf
AntioxidRedox Signal 2005; 7:619-26; PMID:15890005; http://dx.doi.org/10.1089/ars.2005.7.619 83.,OADS,/arxiv_data1/oa_pdf/e8/0e/kmco-01-02-960759.PMC4905176.pdf
Nat Immunol 2003; 4:387-93; PMID:12652297; http://dx.doi.org/10.1038/ni914 85.,Non-OADS,/arxiv_data1/oa_pdf/e8/0e/kmco-01-02-960759.PMC4905176.pdf
Cell Death Differ 2006; 13:166-9; PMID:16138110; http://dx.doi.org/10.1038/sj.cdd.4401746 86.,Non-OADS,/arxiv_data1/oa_pdf/e8/0e/kmco-01-02-960759.PMC4905176.pdf
Mol Cell 2007; 26:675-87; PMID:17560373; http://dx.doi.org/ 10.1016/j.molcel.2007.04.021 87.,OADS,/arxiv_data1/oa_pdf/e8/0e/kmco-01-02-960759.PMC4905176.pdf
Cell Rep 2013; 5:878-85; PMID:24268776; http://dx.doi.org/10.1016/ j.celrep.2013.10.034 88.,OADS,/arxiv_data1/oa_pdf/e8/0e/kmco-01-02-960759.PMC4905176.pdf
Cell Death Dis 2014; 5:e1086; PMID: 24577084; http://dx.doi.org/10.1038/cddis.2014.18 91.,Non-OADS,/arxiv_data1/oa_pdf/e8/0e/kmco-01-02-960759.PMC4905176.pdf
Nature 2005; 434:652-8; PMID:15800626; http://dx.doi.org/10.1038/nature03317 92.,Non-OADS,/arxiv_data1/oa_pdf/e8/0e/kmco-01-02-960759.PMC4905176.pdf
Two independent pathways of regulated necrosis mediate ischemia-reperfusion i n j u r y .P r o cN a t lA c a dS c iUSA2 0 1 3 ;1 1 0 :12024-9; PMID:23818611; http://dx.doi.org/ 10.1073/pnas.1305538110 www.landesbioscience.com e960759-7 Molecular & Cellular Oncology,Non-OADS,/arxiv_data1/oa_pdf/e8/0e/kmco-01-02-960759.PMC4905176.pdf
