URL SURT Directory Filename URLType
http://sourceforge.net/projects/abmining/ net,sourceforge)/projects/abmining 201401 oa_pdf/cc/5c/mabs-6-160.PMC3929439.pdf non_oads_urls
http://marsbar.sourceforge.net net,sourceforge,marsbar)/ 201401 oa_pdf/e3/2c/main.PMC4422645.pdf oads_urls
http://mychem.sourceforge.net/ net,sourceforge,mychem)/ 201401 oa_pdf/e3/6f/gkt1250.PMC3964988.pdf oads_urls
http://sourceforge.net/projects/bfast/files/ net,sourceforge)/projects/bfast/files 201401 oa_pdf/ea/81/25.PMC3875859.pdf non_oads_urls
http://mecab.sourceforge.net/ net,sourceforge,mecab)/ 201006 oa_pdf/09/74/btq176.PMC2881361.pdf oads_urls
http://nltk.sourceforge.net net,sourceforge,nltk)/ 201006 oa_pdf/30/69/btq146.PMC2872002.pdf oads_urls
http://teem.sourceforge.net/ net,sourceforge,teem)/ 201006 oa_pdf/74/c8/JEM_20092265.PMC2882833.pdf oads_urls
http://jaligner.sourceforge.net/ net,sourceforge,jaligner)/ 201006 oa_pdf/a9/d3/btq209.PMC2881393.pdf oads_urls
http://arcadiapathways.sourceforge.net/contact: net,sourceforge,arcadiapathways)/contact: 201006 oa_pdf/ba/9c/btq154.PMC2872004.pdf oads_urls
http://wfn.sourceforge.net net,sourceforge,wfn)/ 201006 oa_pdf/d9/f7/10928_2010_Article_9161.PMC2889282.pdf oads_urls
http://jamonapi.sourceforge.net/ net,sourceforge,jamonapi)/ 201006 oa_pdf/f3/1a/12021_2010_Article_9078.PMC2974931.pdf oads_urls
http://sourceforge.net/projects/noisemaker.full net,sourceforge)/projects/noisemaker.full 201010 oa_pdf/1d/24/btq457.PMC2944205.pdf non_oads_urls
http://staden.sourceforge.net/ net,sourceforge,staden)/ 201010 oa_pdf/7d/b5/heartjnl200121.PMC2976076.pdf oads_urls
http://codonw.sourceforge.net net,sourceforge,codonw)/ 201010 oa_pdf/8a/bc/evr112.PMC3242499.pdf oads_urls
http://octupus.sourceforge.net/ net,sourceforge,octupus)/ 201010 oa_pdf/a9/cd/ncomms1095.PMC2963828.pdf oads_urls
http://emboss.sourceforge.net/ net,sourceforge,emboss)/ 201010 oa_pdf/dc/e8/gkq382.PMC2952852.pdf oads_urls
http://bowtie-bio.sourceforge.net/manual.shtml net,sourceforge,bowtie-bio)/manual.shtml 201010 oa_pdf/f2/a2/btq485.PMC2951093.pdf non_oads_urls
http://sourceforge.net/projects/ net,sourceforge)/projects 201505 oa_pdf/0f/b3/mBio.00066-15.PMC4442139.pdf oads_urls
http://picard.sourceforge.net net,sourceforge,picard)/ 201505 oa_pdf/37/b2/hdy201522a.PMC4815517.pdf oads_urls
http://sourceforge.net/projects/niftyreg net,sourceforge)/projects/niftyreg 201505 oa_pdf/43/cb/jnnp-2014-308169.PMC4413680.pdf oads_urls
http://sourceforge.net/projects/ net,sourceforge)/projects 201505 oa_pdf/74/b8/main.PMC4474284.pdf oads_urls
http://audacity.sourceforge.net/ net,sourceforge,audacity)/ 201505 oa_pdf/c3/57/bht313.PMC4397571.pdf oads_urls
http://samtools.sourceforge.net/mpileup.shtml net,sourceforge,samtools)/mpileup.shtml 201505 oa_pdf/cf/73/786.PMC4408787.pdf oads_urls
http://useq.sourceforge.net net,sourceforge,useq)/ 201505 oa_pdf/cf/73/786.PMC4408787.pdf non_oads_urls
http://abmapper.sourceforge.net/ net,sourceforge,abmapper)/ 201102 oa_pdf/14/ac/btq656.PMC3031031.pdf non_oads_urls
http://lpsolve.sourceforge.net/5.5/ net,sourceforge,lpsolve)/5.5 201102 oa_pdf/3a/9b/btq691.PMC3035800.pdf non_oads_urls
http://sourceforge.net/projects/phplitefw/files/ net,sourceforge)/projects/phplitefw/files 201102 oa_pdf/93/bf/bar002.PMC3041158.pdf oads_urls
http://luscinia.sourceforge.net net,sourceforge,luscinia)/ 200908 oa_pdf/35/0c/265_2009_Article_836.PMC2779343.pdf non_oads_urls
http://maltcms.sourceforge.net net,sourceforge,maltcms)/ 200908 oa_pdf/49/a4/btp343.PMC2722998.pdf non_oads_urls
http://maq.sourceforge.net/ net,sourceforge,maq)/ 200908 oa_pdf/57/d8/btp344.PMC2722999.pdf oads_urls
http://samtools.sourceforge.net net,sourceforge,samtools)/ 200908 oa_pdf/c4/c3/btp352.PMC2723002.pdf oads_urls
http://psn.sourceforge.net net,sourceforge,psn)/ 201509 oa_pdf/4a/c7/ymj-56-1408.PMC4541675.pdf oads_urls
http://picard.sourceforge.net net,sourceforge,picard)/ 201509 oa_pdf/58/51/mec0024-4392.PMC4557055.pdf oads_urls
http://sourceforge.net/projects/ net,sourceforge)/projects 201509 oa_pdf/5e/8a/gni-13-90.PMC4623447.pdf oads_urls
http://marsbar.sourceforge.net net,sourceforge,marsbar)/ 201509 oa_pdf/5e/8d/main.PMC4588413.pdf oads_urls
http://bowtie-bio.sourceforge.net net,sourceforge,bowtie-bio)/ 201509 oa_pdf/79/dd/mBio.01466-15.PMC4600124.pdf oads_urls
http://digitizer.sourceforge.net/ net,sourceforge,digitizer)/ 201509 oa_pdf/88/48/tca0006-0589.PMC4567004.pdf oads_urls
https://sourceforge.net/projects/seqclean/ net,sourceforge)/projects/seqclean 201509 oa_pdf/8e/8a/zam6003.PMC4551263.pdf oads_urls
http://sourceforge.net/projects/bbmap/ net,sourceforge)/projects/bbmap 201509 oa_pdf/8e/8a/zam6003.PMC4551263.pdf oads_urls
http://picard.sourceforge.net net,sourceforge,picard)/ 201509 oa_pdf/97/05/zam6253.PMC4542246.pdf oads_urls
https://sourceforge.net/projects/powerdecoder/ net,sourceforge)/projects/powerdecoder 201509 oa_pdf/ac/41/10.1177_1087057115576715.PMC4543901.pdf oads_urls
http://staden.sourceforge.net net,sourceforge,staden)/ 201509 oa_pdf/d7/94/vev008.PMC5014476.pdf oads_urls
http://digitizer.sourceforge.net/ net,sourceforge,digitizer)/ 201509 oa_pdf/d7/eb/medi-94-e1432.PMC4616623.pdf oads_urls
http://cgatools.sourceforge.net net,sourceforge,cgatools)/ 201509 oa_pdf/e7/9c/1382.PMC4561496.pdf oads_urls
http://bowtie-bio.sourceforge.net/bowtie2/index.shtml net,sourceforge,bowtie-bio)/bowtie2/index.shtml 201509 oa_pdf/ec/5a/cas0106-1137.PMC4582982.pdf oads_urls
